_MSSubClass_1,_MSSubClass_2,_MSSubClass_3,_MSSubClass_4,_MSSubClass_5,_MSSubClass_-2,_MSZoning_1,_MSZoning_2,_MSZoning_3,_MSZoning_-2,_LotFrontage,_LotArea,_Street,_Alley,_LotShape,_LandContour_1,_LandContour_2,_LandContour_-2,_LandContour_IsFlat,_Utilities,_LotConfig_1,_LotConfig_2,_LotConfig_3,_LotConfig_4,_LotConfig_-2,_LandSlope,_Neighborhood_1,_Neighborhood_2,_Neighborhood_3,_Neighborhood_4,_Neighborhood_5,_Neighborhood_6,_Neighborhood_7,_Neighborhood_8,_Neighborhood_9,_Neighborhood_10,_Neighborhood_-2,_Condition_Artery,_Condition_Feedr,_Condition_Norm,_Condition_RRNn,_Condition_RRAn,_Condition_PosN,_Condition_PosA,_Condition_RRNe,_Condition_RRAe,_BldgType_1,_BldgType_2,_BldgType_3,_BldgType_-2,_HouseStyle_1,_HouseStyle_2,_HouseStyle_3,_HouseStyle_4,_HouseStyle_-2,_OverallQual,_OverallCond,_YearBuilt,_YearRemodAdd,_BuildingAge,_YearsFromRemod,_RoofStyle_1,_RoofStyle_2,_RoofStyle_3,_RoofStyle_-2,_RoofMatl_1,_RoofMatl_2,_RoofMatl_-2,_Exterior_AsbShng,_Exterior_AsphShn,_Exterior_BrkComm,_Exterior_BrkFace,_Exterior_CBlock,_Exterior_CemntBd,_Exterior_HdBoard,_Exterior_ImStucc,_Exterior_MetalSd,_Exterior_Plywood,_Exterior_Other,_Exterior_Stone,_Exterior_Stucco,_Exterior_VinylSd,_Exterior_WdSdng,_Exterior_WdShing,_MasVnrType_BrkCmn,_MasVnrType_BrkFace,_MasVnrType_CBlock,_MasVnrType_Stone,_MasVnrArea,_ExterQual,_ExterCond,_Foundation_1,_Foundation_2,_Foundation_3,_Foundation_4,_Foundation_-2,_BsmtQual,_BsmtCond,_BsmtExposure,_BsmtFinType1,_BsmtFinSF1,_BsmtFinType2,_BsmtFinSF2,_BsmtUnfSF,_TotalBsmtSF,_Heating_1,_Heating_2,_Heating_-2,_HeatingQC,_CentralAir,_Electrical,_1stFlrSF,_2ndFlrSF,_LowQualFinSF,_GrLivArea,_BsmtFullBath,_BsmtHalfBath,_FullBath,_HalfBath,_BedroomAbvGr,_KitchenAbvGr,_KitchenQual,_TotRmsAbvGrd,_Functional,_Fireplaces,_FireplaceQu,_GarageType_2Types,_GarageType_Attchd,_GarageType_Basment,_GarageType_BuiltIn,_GarageType_CarPort,_GarageType_Detchd,_GarageYrBlt,_GarageAge,_GarageFinish,_GarageCars,_GarageArea,_GarageQual,_GarageCond,_PavedDrive,_WoodDeckSF,_OpenPorchSF,_EnclosedPorch,_3SsnPorch,_ScreenPorch,_PoolArea,_PoolQC,_Fence,_MiscFeature_Elev,_MiscFeature_Gar2,_MiscFeature_Shed,_MiscFeature_TenC,_MiscVal,_MoSold,_QuarterSold,_YrSold,_SaleType_WD,_SaleType_CWD,_SaleType_VWD,_SaleType_New,_SaleType_COD,_SaleType_Con,_SaleType_ConLw,_SaleType_ConLI,_SaleType_ConLD,_SaleCondition_Normal,_SaleCondition_Abnorml,_SaleCondition_AdjLand,_SaleCondition_Alloca,_SaleCondition_Family,_SaleCondition_Partial,SalePrice
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.23123123,0.41878,1.0,0.0,0.2002002,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7342342,0.34134135,0.7087087,0.6121121,0.2897898,0.3868869,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3198198,0.45845845,1.0,0.0,0.0,0.0,0.0,0.7057057,0.5065065,0.8328328,0.17267267,0.0,0.45645645,0.0,0.7907908,0.37087086,1.0,0.0,0.0,1.0,1.0,1.0,0.24724725,0.8318318,0.0,0.7175787,0.0,0.0,0.7147147,0.8088088,0.5590591,0.4774775,0.7307307,0.8318318,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6756757,0.3233233,1.0,0.5905906,0.6166166,0.5395395,0.5385385,1.0,0.6326326,0.9329329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6376376,0.7012012,0.5445445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,188000
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5301006,0.83134735,1.0,0.0,0.2002002,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.056556556,0.34134135,0.4914915,0.3153153,0.5115115,0.6891892,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3198198,0.45845845,0.0,1.0,0.0,0.0,0.0,0.27127126,0.5065065,0.35235235,0.5125125,0.6551552,0.45645645,0.0,0.2832833,0.34634635,1.0,0.0,0.0,0.18068068,1.0,1.0,0.22622623,0.0,0.0,0.065565564,0.0,0.0,0.22872873,0.0,0.5590591,0.4774775,0.2782783,0.17267267,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.503003,0.5005005,0.26276276,0.5905906,0.7427427,0.5395395,0.5385385,1.0,0.8478478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1956957,0.35235235,0.5445445,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,111250
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6406788,0.7470567,1.0,0.0,0.2002002,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.23223223,0.34134135,0.43493494,0.26326326,0.541041,0.7152152,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7844533,0.3198198,0.45845845,0.0,1.0,0.0,0.0,0.0,0.27127126,0.5065065,0.35235235,0.5125125,0.7196533,0.45645645,0.0,0.4014014,0.5565566,1.0,0.0,0.0,0.18068068,1.0,1.0,0.5798622,0.0,0.0,0.2717766,0.0,0.0,0.22872873,0.8088088,0.5590591,0.4774775,0.2782783,0.6551552,1.0,0.6951952,0.497998,0.0,1.0,0.0,0.0,0.0,0.0,0.34184185,0.6336336,0.26276276,0.18168168,0.25375375,0.5395395,0.5385385,1.0,0.98470575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6376376,0.7012012,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,158000
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6732685,0.73701537,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9009009,0.34134135,0.7577578,0.6901902,0.27427426,0.35985985,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.95769036,0.7972973,0.45845845,1.0,0.0,0.0,0.0,0.0,0.7057057,0.5065065,0.8328328,1.0,0.96786827,0.45645645,0.0,0.25010726,0.8916789,1.0,0.0,0.0,1.0,1.0,1.0,0.8628629,0.0,0.0,0.6126126,0.7882883,0.0,0.7147147,0.0,0.5590591,0.4774775,0.7307307,0.4049049,1.0,0.6951952,0.6161161,0.0,1.0,0.0,0.0,0.0,0.0,0.7352352,0.3043043,0.6141141,0.5905906,0.84573865,0.5395395,0.5385385,1.0,0.7717718,0.0,0.0,0.0,0.0,0.0,0.0,0.9059059,0.0,0.0,1.0,0.0,0.9964965,0.3143143,0.35235235,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,272000
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8073073,0.90619993,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.972973,0.34134135,0.9149149,0.8673674,0.15065065,0.1986987,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.97158974,1.0,0.45845845,1.0,0.0,0.0,0.0,0.0,1.0,0.5065065,0.8328328,1.0,0.9479207,0.45645645,0.0,0.576938,0.9609118,1.0,0.0,0.0,1.0,1.0,1.0,0.9520416,0.0,0.0,0.7817818,0.7882883,0.0,0.7147147,0.0,0.16066065,0.4774775,1.0,0.8318318,1.0,0.6951952,0.8538539,0.0,1.0,0.0,0.0,0.0,0.0,0.9054054,0.16166165,1.0,0.9349349,0.9029029,0.5395395,0.5385385,1.0,0.9099099,0.7497497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11161161,0.0,0.7647648,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,315000
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6346929,0.6936937,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9009009,0.34134135,0.7427427,0.6406406,0.24074075,0.33233234,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6376376,0.7972973,0.45845845,1.0,0.0,0.0,0.0,0.0,0.7057057,0.5065065,0.35235235,0.17267267,0.0,0.45645645,0.0,0.8327622,0.47391304,1.0,0.0,0.0,1.0,1.0,1.0,0.3963964,0.97638416,0.0,0.9228253,0.0,0.0,0.7147147,0.8088088,0.9074074,0.4774775,0.7307307,0.8318318,1.0,0.6951952,0.6161161,0.0,0.0,0.0,1.0,0.0,0.0,0.7187187,0.26276276,1.0,0.9349349,0.8273273,0.5395395,0.5385385,1.0,0.0,0.6966967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47097096,0.35235235,0.32782784,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,248000
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6811812,0.5905906,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7342342,0.34134135,0.7087087,0.6121121,0.3048048,0.4129129,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7972973,0.45845845,1.0,0.0,0.0,0.0,0.0,1.0,0.5065065,0.35235235,0.34484485,0.3673795,1.0,0.99900824,0.40301576,0.9169169,1.0,0.0,0.0,1.0,1.0,1.0,0.8998999,0.0,0.0,0.6771772,0.7882883,0.0,0.7147147,0.0,0.5590591,0.4774775,0.7307307,0.6551552,0.009009009,0.6951952,0.6161161,0.0,1.0,0.0,0.0,0.0,0.0,0.6756757,0.34234235,1.0,0.5905906,0.7657658,0.5395395,0.5385385,1.0,0.56078213,0.7687688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47097096,0.35235235,0.7647648,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,213250
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.04854855,0.068023294,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7342342,0.34134135,0.7087087,0.5890891,0.27427426,0.3868869,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7767768,0.3198198,0.45845845,1.0,0.0,0.0,0.0,0.0,0.7057057,0.5065065,0.8328328,1.0,0.6435965,0.9024024,0.9054978,0.0,0.1673913,1.0,0.0,0.0,1.0,1.0,1.0,0.10777475,0.0,0.0,0.019449243,0.7882883,0.0,0.22872873,0.0,0.021021022,0.4774775,0.2782783,0.045545544,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6756757,0.3043043,1.0,0.18168168,0.2851483,0.5395395,0.5385385,1.0,0.6326326,0.6011011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47097096,0.35235235,0.32782784,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,133000
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.23923925,0.94753784,1.0,0.0,0.2002002,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7342342,0.34134135,0.9149149,0.8673674,0.0,0.042542543,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7972973,0.45845845,1.0,0.0,0.0,0.0,0.0,0.7057057,1.0,0.8328328,1.0,0.6236664,0.45645645,0.0,0.12662663,0.10851371,1.0,0.0,0.0,1.0,1.0,1.0,0.041355293,0.8208208,0.0,0.5335335,0.7882883,0.0,0.7147147,0.8088088,0.5590591,0.4774775,0.7307307,0.6551552,1.0,0.6951952,0.8538539,0.0,1.0,0.0,0.0,0.0,0.0,0.9054054,0.0,0.6141141,0.5905906,0.37080193,0.5395395,0.5385385,1.0,0.5900901,0.493994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8233233,0.7012012,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,179665
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.92406124,0.87998974,1.0,0.0,0.2002002,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7342342,0.34134135,0.6166166,0.44344345,0.3753754,0.5425425,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7692693,0.7972973,0.9479479,1.0,0.0,0.0,0.0,0.0,0.7057057,1.0,0.35235235,1.0,0.8787543,0.9024024,0.92188275,0.0,0.6896897,1.0,0.0,0.0,0.4099099,1.0,1.0,0.7416741,0.8068068,0.0,0.9038057,0.0,0.0,0.7147147,0.8088088,0.9074074,0.4774775,0.7307307,0.9219219,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5540541,0.43093094,0.26276276,0.9349349,0.9149149,0.5395395,0.5385385,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057057057,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,229000
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5295295,0.38479897,1.0,0.0,0.2002002,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4964965,0.8653654,0.09259259,0.0,0.9044044,0.9204204,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3198198,0.45845845,0.0,0.0,1.0,0.0,0.0,0.7057057,0.5065065,0.35235235,0.4159159,0.44294295,0.45645645,0.0,0.7200882,0.5805806,1.0,0.0,0.0,1.0,1.0,0.05305305,0.2995433,0.7412412,0.0,0.6369565,0.0,0.0,0.22872873,0.8088088,0.5590591,0.4774775,0.2782783,0.4049049,1.0,0.6951952,0.8538539,0.0,0.0,0.0,0.0,0.0,1.0,0.12712713,0.8673674,0.26276276,0.5905906,0.4134134,0.5395395,0.5385385,1.0,0.0,0.5825826,0.0,0.986987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3143143,0.35235235,0.32782784,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,210000
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2057057,0.2277341,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.23223223,0.8653654,0.45995995,0.2872873,0.527027,0.7037037,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3198198,0.9479479,0.0,1.0,0.0,0.0,0.0,0.7057057,0.5065065,0.8328328,0.6381381,0.6696697,0.45645645,0.0,0.17613672,0.21571572,1.0,0.0,0.0,1.0,1.0,1.0,0.10960961,0.0,0.0,0.020520521,0.7882883,0.0,0.22872873,0.0,0.16066065,0.4774775,0.2782783,0.17267267,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.545045,0.44694695,0.26276276,0.5905906,0.8053053,0.5395395,0.5385385,1.0,0.6041041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1956957,0.35235235,0.32782784,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,129500
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.12112112,0.3209947,1.0,0.0,0.2002002,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.23223223,0.8653654,0.26876876,0.5245245,0.7327327,0.47447446,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3198198,0.9479479,0.0,1.0,0.0,0.0,0.0,0.27127126,0.5065065,0.35235235,0.34484485,0.3788789,0.9364364,0.9793473,0.0,0.28668982,1.0,0.0,0.0,0.18068068,1.0,1.0,0.17317317,0.0,0.0,0.039123762,0.7882883,0.0,0.22872873,0.0,0.16066065,0.4774775,0.2782783,0.045545544,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.27227226,0.7287287,0.6141141,0.5905906,0.8833834,0.5395395,0.5385385,1.0,0.6681682,0.6676677,0.0,0.0,0.0,0.0,0.0,0.9059059,0.0,0.0,0.0,0.0,0.0,0.47097096,0.35235235,0.5445445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,125000
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6326326,0.48999,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7342342,0.34134135,0.7957958,0.7632633,0.22272272,0.2762763,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7972973,0.45845845,1.0,0.0,0.0,0.0,0.0,0.7057057,0.5065065,0.35235235,0.17267267,0.0,0.45645645,0.0,0.8073073,0.4069069,1.0,0.0,0.0,1.0,1.0,1.0,0.2932933,0.9596279,0.0,0.88198227,0.0,0.0,0.7147147,0.8088088,0.9074074,0.4774775,0.7307307,0.8318318,1.0,0.6951952,0.8538539,0.0,0.0,0.0,1.0,0.0,0.0,0.7797798,0.24274275,1.0,0.5905906,0.7947948,0.5395395,0.5385385,1.0,0.7772773,0.95204467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9329329,1.0,0.7647648,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,263000
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.1986987,0.066066064,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4964965,0.7092092,0.5525526,0.37087086,0.45045045,0.6336336,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3198198,0.45845845,0.0,1.0,0.0,0.0,0.0,0.7057057,0.5065065,0.35235235,0.6381381,0.6253446,0.45645645,0.0,0.5255255,0.5826335,1.0,0.0,0.0,0.18068068,1.0,1.0,0.4794795,0.0,0.0,0.20212187,0.0,0.0,0.7147147,0.0,0.16066065,0.4774775,0.2782783,0.045545544,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.45995995,0.5435435,0.6141141,0.5905906,0.4134134,0.5395395,0.5385385,1.0,0.0,0.6916917,0.0,0.0,0.974975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8753754,1.0,0.5445445,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,140000
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14664665,0.13813815,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.23223223,0.7092092,0.2912913,0.16016015,0.7077077,0.8378378,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3198198,0.45845845,0.0,1.0,0.0,0.0,0.0,0.27127126,0.5065065,0.35235235,0.4159159,0.4463177,0.45645645,0.0,0.6078146,0.42942944,1.0,0.0,0.0,0.4099099,1.0,0.05305305,0.3118118,0.0,0.0,0.11111111,0.0,0.0,0.22872873,0.0,0.5590591,0.4774775,0.2782783,0.17267267,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1936937,0.8073073,1.0,0.18168168,0.18668668,0.5395395,0.5385385,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47097096,0.35235235,0.5445445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,112500
